timestamp	power(W)	freq	%usr	%nice	%sys	%iowait	%irq	%soft	%steal	%guest	%idle
1339006275	13.315751	0.8	2.00	0.00	2.00	26.50	0.00	0.50	0.00	0.00	69.00
1339006276	13.315751	0.8	2.01	0.00	2.01	0.00	0.00	0.00	0.00	0.00	95.98
1339006277	13.315751	0.8	2.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	94.50
1339006278	13.315751	0.8	3.02	0.00	2.51	0.00	0.00	0.50	0.00	0.00	93.97
1339006279	13.315751	0.8	1.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	95.50
1339006280	13.315751	0.8	2.49	0.00	2.49	5.97	0.00	0.50	0.00	0.00	88.56
1339006281	13.315751	0.8	1.50	0.00	3.50	0.00	0.00	0.00	0.00	0.00	95.00
1339006282	13.315751	0.8	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.00
1339006283	13.315751	0.8	2.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.50
1339006284	15.14292	0.8	1.00	0.00	1.50	0.00	0.00	0.50	0.00	0.00	97.00
1339006285	15.14292	0.8	0.50	0.00	0.50	2.50	0.00	0.00	0.00	0.00	96.50
1339006286	15.14292	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006287	15.14292	0.8	2.49	0.00	1.49	0.00	0.00	0.50	0.00	0.00	95.52
1339006288	15.14292	0.8	1.51	0.00	2.01	0.00	0.00	0.50	0.00	0.00	95.98
1339006289	15.14292	0.8	3.48	0.00	2.49	0.00	0.00	0.50	0.00	0.00	93.53
1339006290	15.14292	0.8	2.51	0.00	2.01	2.51	0.00	0.50	0.00	0.00	92.46
1339006291	15.14292	0.8	4.46	0.00	2.48	0.00	0.00	0.50	0.00	0.00	92.57
1339006292	15.14292	0.8	1.00	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.50
1339006293	15.14292	0.8	2.51	0.00	1.51	0.00	0.00	0.00	0.00	0.00	95.98
1339006294	15.14292	0.8	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006295	15.14292	0.8	1.00	0.00	1.50	2.50	0.00	0.00	0.00	0.00	95.00
1339006296	15.14292	0.8	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006297	15.14292	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006298	15.14292	0.8	2.54	0.00	4.06	0.00	0.00	0.00	0.00	0.00	93.40
1339006299	14.37912	0.8	2.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	94.50
1339006300	14.37912	0.8	2.51	0.00	2.01	2.51	0.00	0.50	0.00	0.00	92.46
1339006301	14.37912	0.8	1.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	97.50
1339006302	14.37912	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006303	14.37912	0.8	1.51	0.00	3.02	0.00	0.00	0.00	0.00	0.00	95.48
1339006305	14.37912	0.8	1.50	0.00	2.00	20.00	0.00	0.50	0.00	0.00	76.00
1339006306	14.37912	0.8	2.48	0.00	2.48	6.93	0.00	0.50	0.00	0.00	87.62
1339006307	14.37912	0.8	1.01	0.00	3.03	0.00	0.00	0.00	0.00	0.00	95.96
1339006308	14.37912	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006309	14.37912	0.8	2.51	0.00	2.51	0.00	0.00	0.00	0.00	0.00	94.97
1339006310	14.37912	0.8	2.50	0.00	1.50	0.00	0.00	0.50	0.00	0.00	95.50
1339006311	14.37912	0.8	2.01	0.00	1.51	4.02	0.00	0.00	0.00	0.00	92.46
1339006312	14.37912	0.8	1.51	0.00	2.01	0.00	0.00	0.00	0.00	0.00	96.48
1339006313	14.37912	0.8	0.50	0.00	2.01	0.00	0.00	0.00	0.00	0.00	97.49
1339006314	14.37912	0.8	2.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	96.00
1339006315	14.066976	0.8	0.50	0.00	3.00	0.00	0.00	0.00	0.00	0.00	96.50
1339006316	14.066976	0.8	2.01	0.00	3.02	0.00	0.00	0.50	0.00	0.00	94.47
1339006317	14.066976	0.8	1.01	0.00	3.02	0.00	0.00	0.50	0.00	0.00	95.48
1339006318	14.066976	0.8	1.01	0.00	3.02	0.00	0.00	0.00	0.00	0.00	95.98
1339006319	14.066976	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006320	14.066976	0.8	1.52	0.00	1.52	2.03	0.00	0.00	0.00	0.00	94.92
1339006321	14.066976	0.8	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006322	14.066976	0.8	3.00	0.00	2.50	0.00	0.00	0.50	0.00	0.00	94.00
1339006323	14.066976	0.8	2.02	0.00	2.02	0.00	0.00	0.51	0.00	0.00	95.45
1339006324	14.066976	0.8	0.50	0.00	1.00	0.00	0.00	0.50	0.00	0.00	98.00
1339006325	14.066976	0.8	1.01	0.00	2.01	2.01	0.00	0.00	0.00	0.00	94.97
1339006326	14.066976	0.8	2.50	0.00	2.50	0.00	0.00	0.00	0.00	0.00	95.00
1339006327	14.066976	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006328	14.066976	0.8	1.01	0.00	3.02	0.00	0.00	0.00	0.00	0.00	95.98
1339006329	14.066976	0.8	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006330	14.840824	0.8	1.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.50
1339006331	14.840824	0.8	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.00
1339006332	14.840824	0.8	2.00	0.00	2.00	3.50	0.00	0.50	0.00	0.00	92.00
1339006333	14.840824	0.8	2.01	0.00	2.01	0.00	0.00	0.00	0.00	0.00	95.98
1339006334	14.840824	2.535	3.00	0.00	2.00	10.00	0.00	0.00	0.00	0.00	85.00
1339006335	14.840824	0.8	1.01	0.00	1.01	18.59	0.00	0.00	0.00	0.00	79.40
1339006336	14.840824	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006337	14.840824	0.8	2.00	0.00	2.00	0.00	0.00	0.50	0.00	0.00	95.50
1339006338	14.840824	0.8	1.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.50
1339006339	14.840824	0.8	1.01	0.00	3.03	0.00	0.00	0.51	0.00	0.00	95.45
1339006340	14.840824	0.8	3.50	0.00	1.00	3.00	0.00	0.50	0.00	0.00	92.00
1339006341	14.840824	0.8	2.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.48
1339006342	14.840824	0.8	2.51	0.00	2.01	0.00	0.00	0.50	0.00	0.00	94.97
1339006343	14.840824	0.8	1.52	0.00	1.02	0.00	0.00	0.00	0.00	0.00	97.46
1339006345	14.840824	0.8	2.51	0.00	2.01	0.00	0.00	0.00	0.00	0.00	95.48
1339006346	14.51665	0.8	1.00	0.00	2.49	2.99	0.00	1.00	0.00	0.00	92.54
1339006347	14.51665	0.8	1.99	0.00	1.99	0.00	0.00	0.00	0.00	0.00	96.02
1339006348	14.51665	0.8	2.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	95.50
1339006349	14.51665	0.8	3.02	0.00	1.01	0.00	0.00	0.00	0.00	0.00	95.98
1339006350	14.51665	0.8	2.54	0.00	2.54	0.00	0.00	0.51	0.00	0.00	94.42
1339006351	14.51665	0.8	0.50	0.00	2.51	2.51	0.00	0.00	0.00	0.00	94.47
1339006352	14.51665	0.8	1.99	0.00	1.00	0.00	0.00	0.50	0.00	0.00	96.52
1339006353	14.51665	0.8	1.52	0.00	2.53	0.00	0.00	0.00	0.00	0.00	95.96
1339006354	14.51665	0.8	1.50	0.00	1.50	0.00	0.00	0.50	0.00	0.00	96.50
1339006355	14.51665	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.99
1339006356	14.51665	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006357	14.51665	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006358	14.51665	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006359	14.51665	0.8	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	99.49
1339006360	14.51665	0.8	1.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	97.51
1339006361	11.83212	0.8	0.50	0.00	0.50	0.00	0.00	0.50	0.00	0.00	98.51
1339006362	11.83212	0.8	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.00
1339006363	11.83212	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.00
1339006364	11.83212	0.8	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.50
1339006365	11.83212	2.535	4.50	0.00	1.50	21.50	0.00	0.00	0.00	0.00	72.50
1339006366	11.83212	0.8	2.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	97.50
1339006367	11.83212	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006368	11.83212	0.8	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.49
1339006369	11.83212	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00
1339006370	11.83212	0.8	1.00	0.00	1.50	0.50	0.00	0.00	0.00	0.00	97.00
1339006371	11.83212	0.8	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.99
1339006372	11.83212	0.8	0.51	0.00	1.02	0.00	0.00	0.00	0.00	0.00	98.48
1339006373	11.83212	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.51
1339006374	11.83212	0.8	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.50
1339006375	11.83212	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006376	12.178738	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006377	12.178738	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.99
1339006378	12.178738	0.8	1.49	0.00	0.99	0.00	0.00	0.50	0.00	0.00	97.03
1339006379	12.178738	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006380	12.178738	0.8	0.51	0.00	0.51	1.52	0.00	0.00	0.00	0.00	97.47
1339006381	12.178738	0.8	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006382	13.021048	0.8	4.00	0.00	3.00	18.00	0.00	0.00	0.00	0.00	75.00
1339006383	13.021048	0.8	0.50	0.00	0.00	3.52	0.00	0.00	0.00	0.00	95.98
1339006385	13.021048	0.8	2.02	0.00	0.51	0.00	0.00	0.00	0.00	0.00	97.47
1339006386	13.021048	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006387	13.021048	0.8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.00
1339006388	13.021048	0.8	0.51	0.00	0.51	0.00	0.00	0.00	0.00	0.00	98.99
1339006389	13.021048	0.8	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.49
1339006390	13.021048	0.8	2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	97.99
1339006391	13.021048	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006392	12.112163	0.8	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.98
1339006393	12.112163	0.8	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.00
1339006394	12.112163	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.50
1339006395	12.112163	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.99
1339006396	12.112163	0.8	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.50
1339006397	12.112163	0.8	1.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	97.50
1339006398	12.112163	0.8	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.00
1339006399	12.112163	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.50
1339006400	12.112163	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006401	12.112163	0.8	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.49
1339006402	12.112163	0.8	0.50	0.00	1.00	1.49	0.00	0.00	0.00	0.00	97.01
1339006403	12.112163	0.8	0.00	0.00	0.51	0.00	0.00	0.51	0.00	0.00	98.99
1339006404	12.112163	0.8	0.51	0.00	0.51	0.00	0.00	0.00	0.00	0.00	98.98
1339006405	12.112163	0.8	0.50	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.49
1339006406	12.112163	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006407	11.860128	0.8	0.50	0.00	0.50	2.01	0.00	0.00	0.00	0.00	96.98
1339006408	11.860128	0.8	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.99
1339006409	11.860128	0.8	0.50	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.49
1339006410	11.860128	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006411	11.860128	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.99
1339006412	11.860128	0.8	1.49	0.00	1.00	7.96	0.00	0.50	0.00	0.00	89.05
1339006413	11.860128	0.8	0.50	0.00	0.99	14.85	0.00	0.00	0.00	0.00	83.66
1339006414	11.860128	0.8	2.02	0.00	0.51	0.00	0.00	0.00	0.00	0.00	97.47
1339006415	11.860128	0.8	1.51	0.00	1.51	5.53	0.00	0.50	0.00	0.00	90.95
1339006416	11.860128	0.8	2.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006417	11.860128	0.8	2.02	0.00	1.52	0.00	0.00	0.51	0.00	0.00	95.96
1339006418	11.860128	0.8	1.49	0.00	1.99	0.00	0.00	0.00	0.00	0.00	96.52
1339006419	11.860128	0.8	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006420	11.860128	0.8	2.51	0.00	1.51	1.51	0.00	0.00	0.00	0.00	94.47
1339006421	11.860128	0.8	2.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	96.98
1339006422	11.860128	0.8	1.49	0.00	2.99	0.00	0.00	0.50	0.00	0.00	95.02
1339006424	14.442373	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.51
1339006425	14.442373	0.8	3.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	94.50
1339006426	14.442373	0.8	1.99	0.00	3.98	2.99	0.00	0.00	0.00	0.00	91.04
1339006427	14.442373	0.8	2.50	0.00	4.00	0.00	0.00	0.00	0.00	0.00	93.50
1339006428	14.442373	0.8	1.51	0.00	2.51	0.00	0.00	0.50	0.00	0.00	95.48
1339006429	14.442373	0.8	1.99	0.00	1.99	0.00	0.00	0.00	0.00	0.00	96.02
1339006430	14.442373	0.8	2.51	0.00	2.51	0.00	0.00	0.00	0.00	0.00	94.97
1339006431	14.442373	0.8	4.06	0.00	3.05	2.54	0.00	0.00	0.00	0.00	90.36
1339006432	14.442373	0.8	1.49	0.00	2.49	0.00	0.00	0.50	0.00	0.00	95.52
1339006433	14.442373	0.8	1.52	0.00	1.52	0.00	0.00	0.00	0.00	0.00	96.97
1339006434	14.442373	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006435	14.442373	0.8	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006436	14.442373	0.8	1.49	0.00	1.99	2.49	0.00	0.00	0.00	0.00	94.03
1339006437	14.442373	0.8	2.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.50
1339006438	14.442373	0.8	1.51	0.00	2.51	0.00	0.00	0.50	0.00	0.00	95.48
1339006439	14.7368	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006440	14.7368	0.8	2.02	0.00	3.54	6.06	0.00	0.51	0.00	0.00	87.88
1339006441	14.7368	0.8	3.50	0.00	4.00	0.00	0.00	1.00	0.00	0.00	91.50
1339006442	14.7368	0.8	2.51	0.00	2.51	0.00	0.00	1.01	0.00	0.00	93.97
1339006443	14.7368	0.8	11.06	0.00	4.52	25.63	0.00	0.00	0.00	0.00	58.79
1339006444	14.7368	2.535	4.52	0.00	2.51	0.00	0.00	0.00	0.00	0.00	92.96
1339006445	14.7368	0.8	4.55	0.00	5.05	0.00	0.00	0.51	0.00	0.00	89.90
1339006446	14.7368	0.8	2.02	0.00	4.04	0.00	0.00	0.00	0.00	0.00	93.94
1339006447	14.7368	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006448	14.7368	0.8	1.51	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.98
1339006449	14.7368	0.8	0.50	0.00	2.50	0.00	0.00	0.50	0.00	0.00	96.50
1339006450	14.7368	0.8	1.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	96.50
1339006451	14.7368	0.8	1.50	0.00	2.50	0.00	0.00	0.50	0.00	0.00	95.50
1339006452	14.7368	0.8	2.51	0.00	2.01	6.03	0.00	0.00	0.00	0.00	89.45
1339006453	14.7368	0.8	2.53	0.00	2.53	0.00	0.00	0.00	0.00	0.00	94.95
1339006454	14.03613	0.8	4.50	0.00	3.00	0.00	0.00	0.50	0.00	0.00	92.00
1339006455	14.03613	0.8	2.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.48
1339006456	14.03613	0.8	2.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.48
1339006457	14.03613	2.535	1.99	0.00	2.49	0.00	0.00	0.50	0.00	0.00	95.02
1339006458	14.03613	0.8	2.00	0.00	3.00	0.00	0.00	0.50	0.00	0.00	94.50
1339006459	14.03613	0.8	1.49	0.00	2.99	0.00	0.00	0.00	0.00	0.00	95.52
1339006460	14.03613	0.8	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006461	14.03613	0.8	1.99	0.00	2.99	0.00	0.00	0.50	0.00	0.00	94.53
1339006463	14.03613	0.8	2.01	0.00	3.02	2.01	0.00	0.00	0.00	0.00	92.96
1339006464	14.03613	0.8	1.50	0.00	3.00	0.00	0.00	0.50	0.00	0.00	95.00
1339006465	14.03613	0.8	1.99	0.00	2.99	0.00	0.00	0.00	0.00	0.00	95.02
1339006466	14.03613	0.8	2.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	96.00
1339006467	14.03613	0.8	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006468	14.03613	0.8	7.54	0.00	2.01	3.02	0.00	0.00	0.00	0.00	87.44
1339006469	14.03613	0.8	1.52	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.47
1339006470	14.783846	0.8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.00
1339006471	14.783846	0.8	0.50	0.00	2.51	0.00	0.00	0.00	0.00	0.00	96.98
1339006472	14.783846	0.8	1.00	0.00	1.00	0.00	0.00	0.50	0.00	0.00	97.50
1339006473	14.783846	0.8	3.52	0.00	2.01	26.13	0.00	0.50	0.00	0.00	67.84
1339006474	14.783846	0.8	3.02	0.00	3.52	0.00	0.00	0.00	0.00	0.00	93.47
1339006475	14.783846	0.8	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.00
1339006476	14.783846	0.8	1.99	0.00	2.99	0.00	0.00	0.00	0.00	0.00	95.02
1339006477	14.783846	0.8	1.50	0.00	2.50	0.00	0.00	0.50	0.00	0.00	95.50
1339006478	14.783846	0.8	0.51	0.00	1.01	1.52	0.00	0.00	0.00	0.00	96.97
1339006479	14.783846	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006480	14.783846	0.8	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.99
1339006481	14.783846	0.8	1.00	0.00	1.00	0.00	0.00	0.50	0.00	0.00	97.50
1339006482	14.783846	0.8	1.02	0.00	0.00	0.00	0.00	0.51	0.00	0.00	98.47
1339006483	14.783846	0.8	0.50	0.00	0.50	0.50	0.00	0.00	0.00	0.00	98.49
1339006484	14.783846	0.8	1.49	0.00	1.00	0.00	0.00	0.00	0.00	0.00	97.51
1339006485	13.16832	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006486	13.16832	0.8	1.00	0.00	1.49	0.00	0.00	0.00	0.00	0.00	97.51
1339006487	13.16832	0.8	1.49	0.00	1.49	0.00	0.00	0.50	0.00	0.00	96.52
1339006488	13.16832	0.8	1.01	0.00	0.51	3.03	0.00	0.00	0.00	0.00	95.45
1339006489	13.16832	0.8	1.51	0.00	0.50	0.00	0.00	0.50	0.00	0.00	97.49
1339006490	13.16832	0.8	1.51	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.49
1339006491	13.16832	0.8	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006492	13.16832	0.8	1.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	97.50
1339006493	13.16832	0.8	1.01	0.00	1.01	1.51	0.00	0.50	0.00	0.00	95.98
1339006494	13.16832	0.8	1.51	0.00	0.50	0.00	0.00	0.00	0.00	0.00	97.99
1339006495	13.16832	0.8	1.02	0.00	1.52	0.00	0.00	0.00	0.00	0.00	97.46
1339006496	13.16832	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.98
1339006497	13.16832	0.8	1.52	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.47
1339006498	13.16832	0.8	1.50	0.00	1.50	3.50	0.00	0.00	0.00	0.00	93.50
1339006499	13.16832	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.99
1339006500	13.98739	0.8	1.50	0.00	2.00	0.00	0.00	0.50	0.00	0.00	96.00
1339006501	13.98739	0.8	3.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	95.00
1339006502	13.98739	2.534	2.99	0.00	1.99	18.41	0.00	0.00	0.00	0.00	76.62
1339006504	13.98739	0.8	2.01	0.00	1.51	8.04	0.00	0.00	0.00	0.00	88.44
1339006505	13.98739	0.8	2.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	97.49
1339006506	13.98739	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006507	13.98739	0.8	1.01	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.49
1339006508	13.98739	0.8	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	96.00
1339006509	13.98739	0.8	1.99	0.00	1.49	0.00	0.00	0.50	0.00	0.00	96.02
1339006510	13.98739	0.8	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	97.44
1339006511	13.98739	0.8	1.51	0.00	1.51	0.00	0.00	0.00	0.00	0.00	96.98
1339006512	13.98739	0.8	1.49	0.00	2.99	0.00	0.00	0.50	0.00	0.00	95.02
1339006513	13.98739	0.8	1.00	0.00	2.50	3.00	0.00	0.50	0.00	0.00	93.00
1339006514	13.98739	0.8	2.50	0.00	2.00	0.00	0.00	0.00	0.00	0.00	95.50
1339006515	13.98739	0.8	2.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	96.00
1339006516	14.28048	0.8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00
1339006517	14.28048	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006518	14.28048	0.8	1.01	0.00	0.00	0.00	0.00	0.50	0.00	0.00	98.49
1339006519	14.28048	0.8	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.50
1339006520	14.28048	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006521	14.28048	0.8	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.00	98.48
1339006522	14.28048	0.8	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.50
1339006523	14.28048	0.8	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.00
1339006524	14.28048	0.8	0.50	0.00	1.01	0.00	0.00	0.00	0.00	0.00	98.49
1339006525	14.28048	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.50
1339006526	14.28048	0.8	0.50	0.00	1.00	0.00	0.00	0.50	0.00	0.00	98.00
1339006527	14.28048	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.51
1339006528	14.28048	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006529	14.28048	0.8	1.52	0.00	0.51	0.00	0.00	0.00	0.00	0.00	97.98
1339006530	14.28048	0.8	0.51	0.00	0.51	2.53	0.00	0.00	0.00	0.00	96.46
1339006531	12.144228	0.8	1.02	0.00	0.51	0.00	0.00	0.00	0.00	0.00	98.47
1339006532	12.144228	0.8	1.49	0.00	1.49	7.43	0.00	0.00	0.00	0.00	89.60
1339006533	12.144228	0.8	1.01	0.00	0.50	19.10	0.00	0.00	0.00	0.00	79.40
1339006534	12.144228	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.51
1339006535	12.144228	0.8	1.01	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.49
1339006536	12.144228	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.99
1339006537	12.144228	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.00
1339006538	12.144228	0.8	1.51	0.00	0.00	1.51	0.00	0.00	0.00	0.00	96.98
1339006539	12.144228	0.8	0.00	0.00	0.50	0.00	0.00	0.50	0.00	0.00	99.00
1339006540	12.144228	0.8	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.50
1339006541	12.144228	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.51
1339006542	12.144228	0.8	0.50	0.00	1.51	0.00	0.00	0.00	0.00	0.00	97.99
1339006544	12.144228	0.8	0.50	0.00	0.50	1.00	0.00	0.00	0.00	0.00	98.00
1339006545	12.144228	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.00
1339006546	12.144228	0.8	1.01	0.00	1.01	0.00	0.00	0.00	0.00	0.00	97.99
1339006547	11.97176	0.8	1.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.50
1339006548	11.97176	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.00
1339006549	11.97176	0.8	1.01	0.00	0.50	1.01	0.00	0.00	0.00	0.00	97.49
1339006550	11.97176	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	98.99
1339006551	11.97176	0.8	0.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	98.50
1339006552	11.97176	0.8	0.52	0.00	0.52	0.00	0.00	0.00	0.00	0.00	98.96
1339006553	11.97176	0.8	0.53	0.00	0.53	0.00	0.00	0.00	0.00	0.00	98.95
1339006554	11.97176	0.8	0.50	0.00	0.50	2.01	0.00	0.00	0.00	0.00	96.98
1339006555	11.97176	0.8	0.51	0.00	0.51	0.00	0.00	0.00	0.00	0.00	98.99
1339006556	11.97176	0.8	2.02	0.00	0.51	0.00	0.00	0.00	0.00	0.00	97.47
1339006557	11.97176	0.8	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	97.00
1339006558	11.97176	0.8	0.51	0.00	0.51	0.00	0.00	0.00	0.00	0.00	98.99
1339006559	11.97176	0.8	0.00	0.00	0.50	1.50	0.00	0.00	0.00	0.00	98.00
1339006560	11.97176	0.8	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	99.00
